ship_node_org_cd,ship_node_org_nm,item_type,sort_flg,NEXT_GEN_FLAG,IP_Flag,fulmnt_channel,sales_qty
61454242,SIMPLE TIRE LLC-Tyler-TX-9b5f8861-5ec5-43b8-8c29-ef65ffac7c84,1P,Others,OTHER,Others,FC,157
16165302,Fujifilm North America Corpora - Portland OR,1P,Others,OTHER,Others,FC,1179322
42535116,SIMPLE TIRE LLC-Van Buren Twp-MI-16,1P,Others,OTHER,Others,FC,28
7042153,US NOVA LLC-Edison-NJ-31fdbf26-5f1a-42db-b0c5-fffafb5f623a,1P,Others,OTHER,Others,FC,2
47699405,LONGWOOD FOREST PRODUCTS INC-Riverside-CA-dbbd2702-4f31-4ce1-8756-b3d850185892,1P,Others,OTHER,Others,FC,779
295163,LITTLE DUTCH BOY BAKERIES INC-Draper-UT-76364682-32d7-4af1-86d7-9651892b687c,1P,Others,OTHER,Others,FC,360
5792522,MAX FURNITURE INC-Ontario-CA-b69fa999-e7d4-45d9-85ca-501ac04db7e2,1P,Others,OTHER,Others,FC,60
407403,Hollywood Bed And Spring Mfg - Los Angeles CA,1P,Others,OTHER,Others,FC,56
43162009,Safavieh Intl LLC - Savannah GA DC 3 - L36,1P,Others,OTHER,Others,FC,343
50345107,BECO INDUSTRIES LTD-Long Beach-CA-ad758d17-0e4e-48d8-9be5-73a3d6c35270,1P,Others,OTHER,Others,FC,9204
69127,Us Auto Parts Network Inc - Lasalle IL,1P,Others,OTHER,Others,FC,158
5845312,BISSELL INTL TRADING CO BV-Redlands-CA-10,1P,Others,OTHER,Others,FC,924
350469,WHOLESALE WHEEL & TIRE LLC-Amarillo-TX-1,1P,Others,OTHER,Others,FC,6
47482153,ON DEMAND TIRES LLC-Amarillo-TX-50f2cbf6-ee9a-4498-9701-52c1ff018579,1P,Others,OTHER,Others,FC,10
79730103,Ecogreen America - Poway CA,1P,Others,OTHER,Others,FC,467
34136,Casey Stein Corp - Vestal NY,1P,Others,OTHER,Others,FC,146
12620009,VANGLE INC.-Norcross-GA-dda7fef6-0cc0-445b-bd50-c7f91fe2aee6,1P,Others,OTHER,Others,FC,3
5621611,TOPEAKMART LTD-Houston-TX-11,1P,Others,OTHER,Others,FC,600
53374,UNIVERSAL POWER GROUP INC-Coppell-TX-0480dd27-9cf0-4530-a601-0571b9c22c6d,1P,Others,OTHER,Others,FC,24
10108351,Gewnee LLC-Grand Prairie-TX-9934ac83-e58f-4576-ac9d-65bead74bbc4,1P,Others,OTHER,Others,FC,15
12569712,Weer Home Inc.-New  Brunswick-NJ-879a86eb-5bee-463b-b636-7d20934b98e9,1P,Others,OTHER,Others,FC,1122
40575301,Plaid Enterprises Inc - Decatur GA,1P,Others,OTHER,Others,DFS,1
73273002,SOLAR BAT ENTERPRISES INC-BRAZIL-IN-2,1P,Others,OTHER,Others,FC,1
25865703,Master Lock Company LLC - Louisville KY,1P,Others,OTHER,Others,FC,1129
425351,SIMPLE TIRE LLC-Birdsboro-PA-1,1P,Others,OTHER,Others,FC,27
47482203,ON DEMAND TIRES LLC-Knoxville-TN-aeaead04-8b85-4cfc-9544-d19dd5f393ca,1P,Others,OTHER,Others,FC,84
550764,HANGMAN PRODUCTS INC-Simi Valley-CA-1,1P,Others,OTHER,Others,FC,6
105227,"HL Home Furnishings, Inc.-Chino-CA-ddb50e10-82a9-438e-91bf-9bd4e64f33c4",1P,Others,OTHER,Others,FC,17
49910307,Stout Stuff LLC - Bentonville AR,1P,Others,OTHER,Others,FC,319
782961,U Ace Inc - Fontana CA,1P,Others,OTHER,Others,FC,89
56254,RIMPORTS LLC-Spanish Fork-UT-1,1P,Others,OTHER,Others,FC,5437
731146,Fantasia World Inc - New York NY,1P,Others,OTHER,Others,FC,11
53700606,VOSS USA INC-Southlake-TX-6babf1ed-2b0f-4089-b003-8f86936ba6e8,1P,Others,OTHER,Others,FC,44
612153,Senci Power Usa - Fontana CA,1P,Others,OTHER,Others,FC,1
549583,Real Value LLC - Oklahoma City OK,1P,Others,OTHER,Others,FC,2
5772302,Holley Performance Products In - Bowling Green KY,1P,Others,OTHER,Others,FC,413
7201154,MACHINEHOME INC-Atlanta-GA-733c1abf-6067-4949-ac01-fb20cb0125fb,1P,Others,OTHER,Others,FC,559
47508003,ELEGANT WINDOW-Grand Prairie-TX-898b9694-78e9-41d3-b41d-4640fedcbe0b,1P,Others,OTHER,Others,FC,1458
47755103,Pan Overseas LLC Dba Better Tr - Somerset NJ,1P,Others,OTHER,Others,FC,506
101814,Atlas Commercial Products-Cerritos-CA-de9e1bb6-509a-4e56-baef-f7a0e7502f6b,1P,Others,OTHER,Others,FC,219
42710822,"Healthcare Sc, LLC-Atlanta-GA-730f1c6d-2efd-428e-b2f9-be6f4a330df1",1P,Others,OTHER,Others,FC,956
23360103,IGLOO PRODUCTS CORP-Katy-TX-1,1P,Others,OTHER,Others,FC,1
762463,Marastar LLC - Kent WA,1P,Others,OTHER,Others,FC,12
9053603,Vizari Sports LLC-Commerce-CA-3,1P,Others,OTHER,Others,FC,257
40952403,HAMILTON BEACH BRANDS INC-Byhalia-MS-2,1P,Others,OTHER,Others,FC,3368
7027702,ORIENT INDUSTRIES INC.-City Of Industry-CA-f2f90e4c-97a5-4908-ac93-9904c2468ab1,1P,Others,OTHER,Others,FC,106
42535128,SIMPLE TIRE LLC-Carlsbad-CA-28,1P,Others,OTHER,Others,FC,13
4494547,C&Q INTERNATIONAL CORP-Chino-CA-7420f5ec-de31-4c6e-a6c9-e11d58f18a19,1P,Others,OTHER,Others,FC,4
1525392,5058 N Dixie Hwy - Oakland Park,1P,Others,OTHER,Others,FC,10
43127681,Cofree-Fontana-CA-eff44e1b-1226-449b-91bb-79ff699f6bf5,1P,Others,OTHER,Others,FC,235
89895,undefined-Dayton-NJ-1,1P,Others,OTHER,Others,FC,46
7174208,BEST BABIE INC.-Mesquite-TX-a4fd57a2-6598-4f33-9761-24486093cbe7,1P,Others,OTHER,Others,FC,158
6468,MCO2n Davenport FC 8905,WFS,Others,OTHER,IP,FC,16
10946508,Mohawk Carpet Distribution Inc- Calhoun GA PPD,1P,Others,OTHER,Others,FC,15
61454234,SIMPLE TIRE LLC-El Paso-TX-734d2cc0-d504-45e4-9492-af5c9c609c2d,1P,Others,OTHER,Others,FC,874
61454210,SIMPLE TIRE LLC-Irwindale-CA-dadab805-23df-41f8-9994-d8aff8b8356a,1P,Others,OTHER,Others,FC,1023
4269508,"Keystone Automotive Operations, Inc.-Ocoee-FL-8",1P,Others,OTHER,Others,FC,379
841478,Creative Cedar Designs Inc - Chattanooga TN,1P,Others,OTHER,Others,FC,53
855620,Heights Jewelers LLC - Allendale NJ,1P,Others,OTHER,Others,FC,2
42455604,MELISSA & DOUG LLC-Monroe Township-NJ-3,1P,Others,OTHER,Others,FC,5006
268706,Inland Products Inc - Fullerton CA,1P,Others,OTHER,Others,FC,335
3946,ATL3n Pendergrass GA FC 4013,1P,Others,OTHER,Others,DFS,33
35107103,Organic Dream LLC-Elkhart-IN-3,1P,Others,OTHER,Others,FC,39
1523772,Trias Flowers & Gifts - Miami,1P,Others,OTHER,Others,FC,1
11116056,Qualdepot-Cranbury-NJ-ea113757-a1d5-4742-9831-24a9c7e1cb71,1P,Others,OTHER,Others,FC,8
47290301,Linon Home Decor Products Inc - San Bernardino CA,1P,Others,OTHER,Others,FC,364
260613,Sportpet Designs Inc - Phoenix AZ,1P,Others,OTHER,Others,FC,621
740103,REGAL HOME COLLECTIONS INC-Brooklyn-NY-1,1P,Others,OTHER,Others,FC,2315
84102303,Pride India Inc-Salt Lake City-UT-3,1P,Others,OTHER,Others,FC,230
83598202,ROBEFACTORY LLC-HENDERSON-NV-2,1P,Others,OTHER,Others,FC,54
182303,The Gerson Company - Olathe KS,1P,Others,OTHER,Others,FC,5
65470,Haynes North America Inc - University Park IL,1P,Others,OTHER,Others,FC,1
798686,Robinson Tech International Co - Fairfield NJ,1P,Others,OTHER,Others,FC,1109
456673,Sauder Woodworking Co - Archbold OH,1P,Others,OTHER,Others,FC,2618
75051307,Suncast Corporation - West Chicago IL,1P,Others,OTHER,Others,FC,770
86207156,"ALVANTOR INDUSTRY CO., LTD.-Rincon-GA-4aeb8012-a308-40ef-b39e-da1c5c83a3d9",1P,Others,OTHER,Others,FC,1
44996202,Ashley Furniture Industries I - Arcadia WI,1P,Others,OTHER,Others,FC,26
362111,Masterchem Industries LLC - Chicago Heights IL,1P,Others,OTHER,Others,FC,76
63703402,Ottomanson Inc.-Mahwah-NJ-2,1P,Others,OTHER,Others,FC,972
5353520,The Scotts Miracle-Gro Company-Redlands-CA-20,1P,Others,OTHER,Others,FC,2226
47016602,Gmaster LLC - West Chester OH,1P,Others,OTHER,Others,FC,377
261198,Surya Carpets Inc - White GA,1P,Others,OTHER,Others,FC,2100
8306,PHL2n Bethlehem FC 7422,1P,Others,OTHER,IP,FC,147
52725447,Goodyear Tire And Rubber Co - Edgewood NY,1P,Others,OTHER,Others,FC,793
588723,Kehe Distributors Holdings LLC - Romeoville IL,1P,Others,OTHER,Others,FC,1093
5000704,Wyeth K Killip - Carson CA,1P,Others,OTHER,Others,FC,224
77048205,Casual Home Worldwide Inc-Henderson-NV-5,1P,Others,OTHER,Others,FC,331
31916,Amn Distribution - Plains PA,1P,Others,OTHER,Others,FC,333
83559284,Carrolls LLC - Spokane WA,1P,Others,OTHER,Others,FC,71
636522,SBM LIFE SCIENCE CORPORATION-Chattanooga-TN-67d7ba83-2354-4f1b-97ea-e5a56dd7ffbf,1P,Others,OTHER,Others,FC,703
43148922,Verona Sky International Tradi-Eastvale-CA-2a5b7711-601b-4b7d-831a-1eb35c7d16a5,1P,Others,OTHER,Others,FC,42
5353535,THE SCOTTS MIRACLE-GRO COMPANY-Carrollton-KY-d22c92ac-28a5-4b2b-a958-e1e3c51ff870,1P,Others,OTHER,Others,FC,65
42838619,Wayli International LLC-Linden-NJ-8e8c825e-91dd-44d7-9b11-4aadf6c6a153,1P,Others,OTHER,Others,FC,68
17870015,Sp Richards Co - Denver CO,1P,Others,OTHER,Others,FC,2269
52725430,Goodyear Tire And Rubber Co - Budd Lake NJ,1P,Others,OTHER,Others,FC,862
5792516,MAX FURNITURE INC-Dayton-NJ-16,1P,Others,OTHER,Others,FC,14
48785,Notions Marketing Corporation - Grand Rapids MI,1P,Others,OTHER,Others,FC,1997
42196,Carolines Treasures Inc - Mobile AL,1P,Others,OTHER,Others,FC,344
34700,Atlantic Furniture Inc - South Deerfield MA,1P,Others,OTHER,Others,FC,94
42535172,SIMPLE TIRE LLC-KENNESAW-GA-2a4cd039-f267-4a3f-be49-4f1366708462,1P,Others,OTHER,Others,FC,168
27005304,TRIANGLE HOME FASHIONS LLC-Jurupa Valley-CA-954e7c28-8559-4151-9a0d-83b6c6193d25,1P,Others,OTHER,Others,FC,89
62832641,DELTICOM NORTH AMERICA INC-Glendale Heights-IL-41,1P,Others,OTHER,Others,FC,28
62832693,DELTICOM NORTH AMERICA INC-RANCHO CUCAMONGA-CA-93,1P,Others,OTHER,Others,FC,167
42668908,"Foamtex, LLC-Las Vegas-NV-cd3a7529-2498-42e2-baf4-e4429664abd6",1P,Others,OTHER,Others,FC,27
10214702,SERTA LLC-Westampton-NJ-2,1P,Others,OTHER,Others,FC,3597
60510007,Reliable Tire Distributors Inc - East Hanover NJ,1P,Others,OTHER,Others,FC,106
269632,La Gems And Jewelry Design - Los Angeles CA,1P,Others,OTHER,Others,FC,241
3676407,Apex Medical Corporation - Reno NV,1P,Others,OTHER,Others,FC,491
63614507,AMALGAMATED TEXTILES USA INC-Rialto-CA-fcb64a8d-0ad3-421d-b905-4b3cfdb9a226,1P,Others,OTHER,Others,FC,273
11511145,"Easyhome Co., Ltd.-Fontana-CA-67ac8df0-7dfe-455b-a9e3-c6f6276019b9",1P,Others,OTHER,Others,FC,78
41996302,KEYSTONE SALES GROUP INC-Westminster-CO-2,1P,Others,OTHER,Others,FC,1
916711,RECON GROUP-Fort Worth-TX-11,1P,Others,OTHER,Others,FC,3
9054013,Xiaonie Liao-Savannah-GA-0c1451b1-3423-41df-9439-a64cf9411e74,1P,Others,OTHER,Others,FC,5
42230,Asseenontvpeople LLC - Somerset NJ,1P,Others,OTHER,Others,FC,52980
47482236,ON DEMAND TIRES LLC-Manassas-VA-bf968292-d4b1-4b44-9929-b1d948885848,1P,Others,OTHER,Others,FC,322
131540,Dpi Inc - Saint Louis MO,1P,Others,OTHER,Others,FC,2651
42710808,"Healthcare Sc, LLC-Fontana-CA-8",1P,Others,OTHER,Others,FC,273
62832688,DELTICOM NORTH AMERICA INC-NORTH LITTLE ROCK-AR-88,1P,Others,OTHER,Others,FC,238
42838623,Wayli International LLC-Fontana-CA-b658294c-3e13-4388-b398-1e97a243d4a2,1P,Others,OTHER,Others,FC,176
79048003,Kev & Cooper Limited Liability Company-Parsipanny-NJ-3,1P,Others,OTHER,Others,FC,28
86207188,"ALVANTOR INDUSTRY CO., LTD.-La Porte-TX-44c7cdd9-ef90-48b0-bf5a-83b9b122d92b",1P,Others,OTHER,Others,FC,679
57379502,WELL WOVEN INC-Easton-PA-2,1P,Others,OTHER,Others,FC,114
72265308,CVB Inc-Laurens-SC-8,1P,Others,OTHER,Others,FC,886
4044040,Wise Tiger LLC-Joliet-IL-7906b39f-6531-4c4c-8bd2-2a3b34c182cc,1P,Others,OTHER,Others,FC,102
43148925,Verona Sky International Tradi-Pomona-CA-4be2bc9c-769f-427b-9c91-85704ff2f561,1P,Others,OTHER,Others,FC,68
32048,Jrl Imports Inc - Paterson NJ,1P,Others,OTHER,Others,FC,1
6753,BNA1 Lebanon TN FC 4008,1P,Others,OTHER,Others,DFS,3
4401,ATL1s Atlanta FC 8240,1P,Sort,OTHER,IP,FC,2590
7739324,HONGGE LLC-Monroe Township-NJ-5a7b65c8-df5d-4364-98c5-be1460aec363,1P,Others,OTHER,Others,FC,139
25847002,Lightning Nuggets Inc - Davenport WA,1P,Others,OTHER,Others,FC,1
3166914,Gold Wing Trading Inc-Vernon-CA-14,1P,Others,OTHER,Others,FC,3
54117702,Louisville Ladder Inc - Grand Prairie TX,1P,Others,OTHER,Others,FC,139
51564303,Pico Direct LLC - St. Peters MO,1P,Others,OTHER,Others,FC,181
47482179,ON DEMAND TIRES LLC-St Paul-MN-5f88ef0f-ee80-4c28-a1f5-70751b1ee663,1P,Others,OTHER,Others,FC,1530
43127611,Cofree-Lithia Springs-GA-11,1P,Others,OTHER,Others,FC,112
37008,Stron Usa Inc - Fife WA,1P,Others,OTHER,Others,FC,4
45313403,Keeco LLC - Fayetteville NC,1P,Others,OTHER,Others,FC,1617
9028402,"MANUAL WOODWORKERS AND WEAVERS, INC., THE-Hendersonville-NC-2",1P,Others,OTHER,Others,FC,4551
451982,H K Designs Inc - New York NY,1P,Others,OTHER,Others,FC,17
502863,Nearly Natural Inc - Hialeah FL,1P,Others,OTHER,Others,FC,1274
42959416,Hengjian Home Furnishing (Hong-Austell-GA-43a16f93-ad98-418d-ab55-f6fb7bb96931,1P,Others,OTHER,Others,FC,10221
46758403,ONTEL PRODUCTS CORP-North Las Vegas-NV-f494ab5b-38a7-47e1-8f09-a71bf99ae3ff,1P,Others,OTHER,Others,FC,301
817315,Bhrs Group LLC - Lakewood NJ,1P,Others,OTHER,Others,FC,488
44688314,SUNNEST SERVICES LLC-Savannah-GA-14,1P,Others,OTHER,Others,FC,18
70349,Foley Hardware Corp - Portland OR,1P,Others,OTHER,Others,FC,1
7728,NV1 Sparks NV Jet FC 9204,1P,Sort,OTHER,Others,DFS,135
47482246,ON DEMAND TIRES LLC-Waterford-NY-d87cc909-d94d-4639-9009-058964e35232,1P,Others,OTHER,Others,FC,222
46696413,DELTA ENTERPRISE CORPORATION-Perris-CA-12,1P,Others,OTHER,Others,FC,10284
4167302,Medical Depot Inc - Dayton NJ,1P,Others,OTHER,Others,FC,460
26000003,MITA EXPEDITIONS LLC-BROOKLYN-NY-3,1P,Others,OTHER,Others,FC,58
10108355,Gewnee LLC-Fontana-CA-396c8380-e134-4928-a7a0-dbfc4714f333,1P,Others,OTHER,Others,FC,555
1525442,GG'S Liquor - Fort Worth,1P,Others,OTHER,Others,FC,8
62832690,DELTICOM NORTH AMERICA INC-Phoenix-AZ-90,1P,Others,OTHER,Others,FC,262
62832682,DELTICOM NORTH AMERICA INC-Grand Prairie-TX-82,1P,Others,OTHER,Others,FC,766
63420105,COMFORT BEDDING-Shobonier-IL-428f2f94-42b9-4e1e-94c8-aaed75f10a61,1P,Others,OTHER,Others,FC,587
266833,Willtec - Cerritos CA,1P,Others,OTHER,Others,FC,338
3440802,COCONUT GROVE PADS INC.-Houston-TX-2,1P,Others,OTHER,Others,FC,11
26505301,Micro World Corp - Pomona CA,1P,Others,OTHER,Others,FC,118
212001,Hanesbrands Inc - Rural Hall NC,1P,Others,OTHER,Others,FC,11138
66595,Kumho Tire Usa Inc - Troy MI,1P,Others,OTHER,Others,FC,1927
47482174,ON DEMAND TIRES LLC-Vandalia-IL-7baa1fc8-3c86-4175-9902-3f7e1f6cfa56,1P,Others,OTHER,Others,FC,162
105592,ADHESIVE TECHNOLOGIES INC-Hampton-NH-1,1P,Others,OTHER,Others,FC,33
75155514,BESTSIGN INTERNATIONAL INC.-Riverside-CA-440488e0-f228-4c5a-8f90-aecd65314e1a,1P,Others,OTHER,Others,FC,40
106587,HOME DESIGN INC-Silver Lake-IN-552d9cee-c134-4c6d-9756-2389509ab72b,1P,Others,OTHER,Others,FC,1881
951145,Exxel Outdoors LLC - Haleyville AL,1P,Others,OTHER,Others,FC,224
10108306,Gewnee LLC-Ellenwood-GA-6,1P,Others,OTHER,Others,FC,176
3246912,Hudson&Canal Corp.-Romeoville-IL-12,1P,Others,OTHER,Others,FC,1
262030,Commonpath LLC - Compton CA,1P,Others,OTHER,Others,FC,395
12404402,Nourison Industries Inc.-Calhoun-GA-8f4d1a67-bb0a-46b1-8c9d-b3893dee0873,1P,Others,OTHER,Others,FC,4089
9339802,Nexware E-Commerce LLC-Fontana-CA-2,1P,Others,OTHER,Others,FC,555
84104410,Ferguson Enterprises Inc - Coxsackie NY,1P,Others,OTHER,Others,FC,118
43127638,Cofree-Rancho Cucamonga-CA-38,1P,Others,OTHER,Others,FC,216
10516603,Gewnee Inc.-Pooler-GA-a675e6dd-7445-4a0e-92e1-e0c11b1af065,1P,Others,OTHER,Others,FC,75
90264,undefined-Vernon-CA-1,1P,Others,OTHER,Others,FC,13
14309410,IMPRESO INC-Fontana-CA-5,1P,Others,OTHER,Others,FC,1
62832664,DELTICOM NORTH AMERICA INC-Tulsa-OK-64,1P,Others,OTHER,Others,FC,735
83559209,Carrolls LLC - Carlisle PA,1P,Others,OTHER,Others,FC,152
19664202,Dorel Juvenile Group Inc - Fontana CA,1P,Others,OTHER,Others,FC,711
4649,IAH1 Pearland TX FC 4800,1P,Others,OTHER,IP,FC,37
72163203,Tire Outlet Direct - Jacksonville FL DC 1,1P,Others,OTHER,Others,FC,19
3700803,Stron USA Inc.-Fontana-CA-3,1P,Others,OTHER,Others,FC,76
33063902,PREPAC MANUFACTURING LTD-Whitsett-NC-2,1P,Others,OTHER,Others,FC,1152
825110,Balta Us Inc - Rome GA,1P,Others,OTHER,Others,FC,22
86256005,Power Distributors LLC - Ankeny IA,1P,Others,OTHER,Others,FC,128
4044027,Wise Tiger LLC-Rancho Cucamonga-CA-94577a3b-d234-4c99-8198-05a4d81bf63a,1P,Others,OTHER,Others,FC,817
44930604,Rust-Oleum Corporation - Kenosha WI,1P,Others,OTHER,Others,FC,2524
65262,"DAS COMPANIES, INC.-Elizabethtown-PA-1",1P,Others,OTHER,Others,FC,389
7739329,HONGGE LLC-Houston-TX-b3405525-cc86-4a3b-8f9e-5df0070fa81a,1P,Others,OTHER,Others,FC,25
7656604,Lasense Marketing Inc-FONTANA-CA-4,1P,Others,OTHER,Others,FC,5
9339824,Nexware E-Commerce LLC-Port Wentworth-GA-44a7db34-222a-43ec-a930-c31100841fcc,1P,Others,OTHER,Others,FC,4
817465,Baby Signature - New York NY,1P,Others,OTHER,Others,FC,1085
51536,Elite Comfort Solutions Inc - Newnan GA,1P,Others,OTHER,Others,FC,162
12749508,KUKA (HK) E-COMMERCE LIMITED-Fieldsboro-NJ-a47c3264-0d36-4ac5-8bda-705e29896971,1P,Others,OTHER,Others,FC,168
83415302,Ingram Micro Inc - Fort Worth TX,1P,Others,OTHER,Others,FC,578
887581,District Photo Inc - Beltsville MD,1P,Others,OTHER,Others,FC,1152297
4225502,Nsi Networking Inc - Mansfield IL,1P,Others,OTHER,Others,FC,31
40839204,COMFORT RESEARCH-Tarboro-NC-4,1P,Others,OTHER,Others,FC,41
5211213,"EMERY JENSEN DISTRIBUTION, LLC-Wilmer-TX-13",1P,Others,OTHER,Others,FC,1776
84102302,Pride India Inc - Norwood MA,1P,Others,OTHER,Others,FC,421
493582,Sound Around Inc - Mountainville NY,1P,Others,OTHER,Others,FC,1056
6809502,"WARSON GROUP, INC.-STRAFFORD-MO-2",1P,Others,OTHER,Others,FC,21
8830796,"Sweetnight Home Co., Ltd-Ontario-CA-f3115292-2d4d-4053-a2e7-1b16fb3061ca",1P,Others,OTHER,Others,FC,5112
49028402,Rugs America Corporation - Farmingdale NY,1P,Others,OTHER,Others,FC,33
41544102,Umbra LLC - Buffalo NY,1P,Others,OTHER,Others,FC,185
1525497,Premier Fine Wine & Spirits - Houston,1P,Others,OTHER,Others,FC,10
43127698,Cofree-New  Brunswick-NJ-ea72617e-af4b-499d-b69d-07056af9ff51,1P,Others,OTHER,Others,FC,1181
43127688,Cofree-Corona-CA-b011be8c-12c6-4677-ba8f-c917ff169110,1P,Others,OTHER,Others,FC,160
62832689,DELTICOM NORTH AMERICA INC-BIRMINGHAM-AL-89,1P,Others,OTHER,Others,FC,155
45373305,EDGECRAFT CORPORATION-HAMILTON-NJ-3,1P,Others,OTHER,Others,FC,9
40278405,KOLCRAFT ENTERPRISES INC-Tifton-GA-4,1P,Others,OTHER,Others,FC,58
43430811,Sandusky Lee Corporation - Gary IN,1P,Others,OTHER,Others,FC,1
83614109,OBERON DISTRIBUTION INC-Chino-CA-e0141903-1c9e-4766-890b-bde4edd3c513,1P,Others,OTHER,Others,FC,2432
38562,CLT1 Troutman NC 3859,1P,Sort,OTHER,Others,DFS,200
308577,Klear-Vu Corp - Fall River MA,1P,Others,OTHER,Others,FC,420
8199804,Meituxiuxiu Inc-Chino-CA-4,1P,Others,OTHER,Others,FC,741
61454255,SIMPLE TIRE LLC-Springfield-IL-3af37483-8325-41ea-a1c6-229596df5eff,1P,Others,OTHER,Others,FC,584
41320402,Champion Power Equipment - Santa Fe Springs CA,1P,Others,OTHER,Others,FC,19
8245703,"Sophio, LLC-Warrensville Heights-OH-3",1P,Others,OTHER,Others,FC,3026
759374,Healers Petcare Inc - Vancouver WA,1P,Others,OTHER,Others,FC,10
831831,Courtside Market LLC - Farmingdale NY,1P,Others,OTHER,Others,FC,10
324509,Emerson Radio Corp - Ontario CA,1P,Others,OTHER,Others,FC,2840
830680,Golabs Inc - Carrollton TX,1P,Others,OTHER,Others,FC,3
43127680,Cofree-Rancho Cucamonga-CA-ac872307-960b-4e76-8e74-50b7df277024,1P,Others,OTHER,Others,FC,419
86207124,"ALVANTOR INDUSTRY CO., LTD.-Dayton-NJ-c21a29ac-362b-4e22-aa16-e4413eac4dd9",1P,Others,OTHER,Others,FC,133
9718764,Henkey Inc-Houston-TX-a78e897e-f195-424d-9284-f89ee847bf16,1P,Others,OTHER,Others,FC,81
5580,C And C Jewelry Mfg - Los Angeles CA,1P,Others,OTHER,Others,FC,1077
448035,Neil Kravitz Group Sales Inc - Cincinnati OH,1P,Others,OTHER,Others,FC,662
78049304,TOWN & COUNTRY LINEN CORP.-Midway-GA-4,1P,Others,OTHER,Others,FC,11348
8943314,IDEA NUOVA INC-Sylvania-GA-12,1P,Others,OTHER,Others,FC,3967
32101802,Ppg Architectural Finishes Inc - Aurora IL,1P,Others,OTHER,Others,FC,1945
467626,Meyer Corporation Us - Fairfield CA,1P,Others,OTHER,Others,FC,915
433506,"Rothenberger Usa, Inc.-Loves Park-IL-1",1P,Others,OTHER,Others,FC,2
453602,FAZE THREE US LLC-Siloam Springs-AR-13042211-462e-4512-bfce-dc0e10c331ed,1P,Others,OTHER,Others,FC,2
52725476,GOODYEAR TIRE & RUBBER CO-Baton Rouge-LA-74,1P,Others,OTHER,Others,FC,447
45570905,Step2 Company LLC - Perrysville OH,1P,Others,OTHER,Others,FC,236
43414702,Holli Furniture LLC-Shakopee-MN-2,1P,Others,OTHER,Others,FC,122
34957,Forbo Flooring Inc - Hazleton PA,1P,Others,OTHER,Others,FC,31
172580,Interdesign Inc - Solon OH,1P,Others,OTHER,Others,FC,2092
83912605,Yahee Technologies Corp - Buford GA,1P,Others,OTHER,Others,FC,1200
61454226,SIMPLE TIRE LLC-North Las Vegas-NV-a638bf28-586d-4b83-bb31-5fb714f4cb79,1P,Others,OTHER,Others,FC,180
195461,Jasco Products Company LLC - Oklahoma City OK,1P,Others,OTHER,Others,FC,1293
7042146,US NOVA LLC-Houston-TX-90123e1a-8a20-412f-8bd7-6e4d14fe6cf9,1P,Others,OTHER,Others,FC,12
41646406,Panacea Products Corp - Antioch IL,1P,Others,OTHER,Others,FC,61
554514,United Weavers Of America Inc - Dalton GA,1P,Others,OTHER,Others,FC,184
61454237,SIMPLE TIRE LLC-McAllen-TX-ba87953d-e03f-4fe0-894e-da5ab3869ff7,1P,Others,OTHER,Others,FC,181
14083503,Paris Corporation Of New Jerse - Sparks NV,1P,Others,OTHER,Others,FC,731
83538,Leaf'd Garden Inc.-Ventura-CA-1,1P,Others,OTHER,Others,FC,4
74212202,ANIMAL BUSINESS CONCEPTS LLC-St. Petersburg-FL-2,1P,Others,OTHER,Others,FC,75
45313407,KEECO LLC-Dallas-TX-6,1P,Others,OTHER,Others,FC,9
54056003,Vangoddy Inc - Chino CA,1P,Others,OTHER,Others,FC,2
7679708,FLASHVIN LTD-Commerce-CA-8f59f78f-3c37-4e29-9501-510373a110a6,1P,Others,OTHER,Others,FC,76
86207149,"ALVANTOR INDUSTRY CO., LTD.-Fontana-CA-1cd87df4-4865-45d4-818c-f9f7516e995d",1P,Others,OTHER,Others,FC,12
645775,"Josha 26, Inc - 645775 - MP",1P,Others,OTHER,Others,FC,2348
450822,Gifting Group LLC The - Temecula CA,1P,Others,OTHER,Others,FC,135
11116009,Qualdepot-Ontario-CA-c44426ce-4c1e-409d-aea7-5325fca58b39,1P,Others,OTHER,Others,FC,225
4225,PHL4n Shippensburg PA 4300,1P,Others,OTHER,Others,DFS,5
7251903,Quifly Inc-Hayward-CA-3,1P,Others,OTHER,Others,FC,4
43162017,SAFAVIEH INTL LLC-Patterson-CA-2b00a671-6a03-4852-a418-0de6a149064a,1P,Others,OTHER,Others,FC,214
62832640,DELTICOM NORTH AMERICA INC-Boise-ID-40,1P,Others,OTHER,Others,FC,141
43304802,"HITACHI ASTEMO AMERICAS, INC.-Harrodsburg-KY-738bc5e7-5b23-4e0e-adbd-6f6ac41e84c0",1P,Others,OTHER,Others,FC,88
7174205,Best Babie Inc.-Piscataway-NJ-5,1P,Others,OTHER,Others,FC,26
10108371,Gewnee LLC-Bordentown-NJ-71bac616-30a5-4c8b-9d2e-a06a177d417c,1P,Others,OTHER,Others,FC,32
9718716,Henkey Inc-Ontario-CA-16,1P,Others,OTHER,Others,FC,95
83559275,Carrolls LLC - Chatsworth CA,1P,Others,OTHER,Others,FC,71
67849518,MEDLINE INDUSTRIES INC-McDonough-GA-bdd920cc-848a-47a2-b5fe-3f682253264b,1P,Others,OTHER,Others,FC,400
